"","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes"
"18180","MTD2150","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",26.3,"day / 1 individual",0.8,0.8,"",2272320,"second / individual",69120,69120,"SD",40,"terrestrial","lab",NA,"",NA,"",18.3,"direct","celsius","","","","",NA,"",NA,NA,26.3,"day",2272320,"second",NA,NA,"not stated",NA,"","Manhattan, Riley County, Kansas, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",39.184,-96.572,"Telenomus lobatus","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","lobatus","larvae",18.3,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",18.3,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 4","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18181","MTD2150","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",18.4,"day / 1 individual",0.85,0.85,"",1589760,"second / individual",73440,73440,"SD",40,"terrestrial","lab",NA,"",NA,"",21.1,"direct","celsius","","","","",NA,"",NA,NA,18.4,"day",1589760,"second",NA,NA,"not stated",NA,"","Manhattan, Riley County, Kansas, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",39.184,-96.572,"Telenomus lobatus","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","lobatus","larvae",21.1,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",21.1,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 4","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18182","MTD2150","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",12.8,"day / 1 individual",0.72,0.72,"",1105920,"second / individual",62208,62208,"SD",40,"terrestrial","lab",NA,"",NA,"",24,"direct","celsius","","","","",NA,"",NA,NA,12.8,"day",1105920,"second",NA,NA,"not stated",NA,"","Manhattan, Riley County, Kansas, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",39.184,-96.572,"Telenomus lobatus","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","lobatus","larvae",24,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",24,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 4","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18183","MTD2150","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",11,"day / 1 individual",0.7,0.7,"",950400,"second / individual",60480,60480,"SD",40,"terrestrial","lab",NA,"",NA,"",26.7,"direct","celsius","","","","",NA,"",NA,NA,11,"day",950400,"second",NA,NA,"not stated",NA,"","Manhattan, Riley County, Kansas, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",39.184,-96.572,"Telenomus lobatus","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","lobatus","larvae",26.7,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",26.7,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","growth rate","growth rate","life history","Table 4","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18184","MTD2151","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.0125568,"event / (1 individual * 24 hour)",NA,NA,"",1.453333e-07,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",15.6,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Davis, Yolo County, California, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",38.566,-121.837,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",15.6,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",15.6,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18185","MTD2151","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.007458249,"event / (1 individual * 24 hour)",NA,NA,"",8.632233e-08,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",18.3,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Davis, Yolo County, California, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",38.566,-121.837,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",18.3,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",18.3,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18186","MTD2151","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.009299613,"event / (1 individual * 24 hour)",NA,NA,"",1.076344e-07,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",21.1,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Davis, Yolo County, California, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",38.566,-121.837,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",21.1,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",21.1,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18187","MTD2151","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.01220321,"event / (1 individual * 24 hour)",NA,NA,"",1.412409e-07,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",24,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Davis, Yolo County, California, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",38.566,-121.837,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",24,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",24,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18188","MTD2151","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.01724578,"event / (1 individual * 24 hour)",NA,NA,"",1.996039e-07,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",26.7,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Davis, Yolo County, California, USA (collected); Ithaca, New York, USA (measurement)","","","",0,"",38.566,-121.837,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",26.7,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",26.7,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18189","MTD2152","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.009104822,"event / (1 individual * 24 hour)",NA,NA,"",1.053799e-07,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",15.6,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Ithaca, New York, USA","","","",0,"",42.422,-76.492,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",15.6,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",15.6,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18190","MTD2152","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.005475875,"event / (1 individual * 24 hour)",NA,NA,"",6.337819e-08,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",18.3,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Ithaca, New York, USA","","","",0,"",42.422,-76.492,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",18.3,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",18.3,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
"18191","MTD2152","Mortality Rate","Number of deaths scaled by population size, per unit time","Mortality Rate","Number of deaths scaled by population size, per unit time",0.004094706,"event / (1 individual * 24 hour)",NA,NA,"",4.739243e-08,"event / (individual * second)",NA,NA,"",NA,"terrestrial","lab",NA,"",NA,"",21.1,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"not stated",NA,"","Ithaca, New York, USA","","","",0,"",42.422,-76.492,"Telenomus chrysopae","telenomus wasp","","","","Metazoa","Arthropoda","Insecta","Hymenoptera","Scelionidae","Telenomus","chrysopae","larvae",21.1,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",734400,"5-10 d + 24 h (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",5.48716789251486e-09,"kilogram",1,"individual per host (1)","",NA,"",5.48716789251486e-09,"kilogram (wet body mass)","Chrysoperla rufilabris","green lacewing","Metazoa","Arthropoda","Insecta","Neuroptera","Chrysopidae","Chrysoperla","rufilabris","egg",21.1,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",24,"",172800,"<24 + 24 h (entire life)","second",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",1.76950208541221e-08,"kilogram",1,"individual per host (1)","individual",1,"arena",1.76950208541221e-08,"kilogram (wet body mass)","mortality rate","life history","life history","Fig 2","Ruberson, J. R., Tauber, C. A. & Tauber, M. J. 1995. Developmental effects of host and temperature on Telenomus spp (Hymenoptera, Scelionidae) parasitizing Chrysopid eggs. Biological Control 5, 245-250.","http://dx.doi.org/10.1006/bcon.1995.1030","Biotraits","null@null.invalid",""
