originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,location,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,citation,doi,published,embargorelease,figuretable,notes,submittedby,contributoremail
csm1B,Mortality Rate,,,,0.07062,1/days,0.00828,0.00828,1/days,,,,,,,,,,,,,36.47,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1B,Mortality Rate,,,,0.09993,1/days,0.01397,0.01397,1/days,,,,,,,,,,,,,36.55,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1B,Mortality Rate,,,,0.31994,1/days,0.00734,0.00734,1/days,,,,,,,,,,,,,39.95,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1B,Mortality Rate,,,,0.26644,1/days,0.00623,0.00623,1/days,,,,,,,,,,,,,40.16,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1B,Mortality Rate,,,,0.28482,1/days,0.01431,0.01431,1/days,,,,,,,,,,,,,40.64,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,6.18297,days,,,,,,,,,,,,,,,,10,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,10.2783,days,,,,,,,,,,,,,,,,10,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,12.2406,days,,,,,,,,,,,,,,,,10,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,4.49375,days,,,,,,,,,,,,,,,,10,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,2.13283,days,,,,,,,,,,,,,,,,10.38,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,5.729,days,,,,,,,,,,,,,,,,10.45,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,4.82959,days,,,,,,,,,,,,,,,,10.45,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,47.9225,days,,,,,,,,,,,,,,,,14.74,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,42.6627,days,,,,,,,,,,,,,,,,14.84,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,55.293,days,,,,,,,,,,,,,,,,14.92,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,27.2334,days,,,,,,,,,,,,,,,,18.86,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,48.47,days,,,,,,,,,,,,,,,,19.04,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,30.2089,days,,,,,,,,,,,,,,,,19.18,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,14.7508,days,,,,,,,,,,,,,,,,26.56,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,15.8462,days,,,,,,,,,,,,,,,,26.84,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,15.6612,days,,,,,,,,,,,,,,,,26.85,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,9.52542,days,,,,,,,,,,,,,,,,30.83,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,16.8452,days,,,,,,,,,,,,,,,,31.61,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,8.64566,days,,,,,,,,,,,,,,,,34.95,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,14.1613,days,,,,,,,,,,,,,,,,36.47,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,10.0073,days,,,,,,,,,,,,,,,,36.55,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,3.12558,days,,,,,,,,,,,,,,,,39.95,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,3.75316,days,,,,,,,,,,,,,,,,40.16,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1C,Survival Time,,,,3.1105,days,,,,,,,,,,,,,,,,40.64,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,21/1/2004,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Aquatic Phase,Cera Mai,csm417@ic.ac.uk
csm1D,Survival Time,,,,13.1839,days,0.90277,0.90277,days,,,,,,,,,,,,,10.54,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,16/8/2002,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,4/2/2009,,Female,Cera Mai,csm417@ic.ac.uk
csm1D,Survival Time,,,,10.9064,days,0.86584,0.86584,days,,,,,,,,,,,,,10.76,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,16/8/2002,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,5/2/2009,,Female,Cera Mai,csm417@ic.ac.uk
csm1D,Survival Time,,,,27.7147,days,2.44006,2.44006,days,,,,,,,,,,,,,15.3,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,16/8/2002,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,6/2/2009,,Female,Cera Mai,csm417@ic.ac.uk
csm1D,Survival Time,,,,30.616,days,3.81759,3.81759,days,,,,,,,,,,,,,16.52,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,16/8/2002,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,7/2/2009,,Female,Cera Mai,csm417@ic.ac.uk
csm1D,Survival Time,,,,23.7201,days,1.73241,1.73241,days,,,,,,,,,,,,,20.05,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,16/8/2002,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,8/2/2009,,Female,Cera Mai,csm417@ic.ac.uk
csm1D,Survival Time,,,,26.8992,days,4.22326,4.22326,days,,,,,,,,,,,,,21.79,,celcius,,,,,,,,,,,,,,,,,,"Mar“lia, Sa_ Paulo State, Brazil",,,16/8/2002,5,,,,Aedes aegypti,,,,,,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",10.1017/S0950268809002040,TRUE,9/2/2009,,Female,Cera Mai,csm417@ic.ac.uk
