"","X","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes","Variable","stdvalue","stdunit","stdname"
"1345",5251,"csm2R","Development Time","",NA,NA,8.1,"Days",0.06,0.06,"Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","48","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-10","Cera Mai","csm417@ic.ac.uk","","alp",8.1,"Days","Aphis gossypii"
"1346",5261,"csm2R","Development Time","",NA,NA,6.7,"Days",0.09,0.09,"Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","46","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-11","Cera Mai","csm417@ic.ac.uk","","alp",6.7,"Days","Aphis gossypii"
"1347",5271,"csm2R","Development Time","",NA,NA,4.5,"Days",0.12,0.12,"Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","47","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-12","Cera Mai","csm417@ic.ac.uk","","alp",4.5,"Days","Aphis gossypii"
"1348",5281,"csm2R","Development Time","",NA,NA,4.6,"Days",0.08,0.08,"Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","44","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-13","Cera Mai","csm417@ic.ac.uk","","alp",4.6,"Days","Aphis gossypii"
"1349",5291,"csm2R","Development Time","",NA,NA,4.3,"Days",0.07,0.07,"Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","44","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-14","Cera Mai","csm417@ic.ac.uk","","alp",4.3,"Days","Aphis gossypii"
"1350",5301,"csm2R","Development Time","",NA,NA,4.1,"Days",0.05,0.05,"Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","46","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-15","Cera Mai","csm417@ic.ac.uk","","alp",4.1,"Days","Aphis gossypii"
"1351",5311,"csm2R","Development Time","",NA,NA,4.1,"Days",0.05,0.05,"Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,"celcius",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Adana, Turkey",NA,NA,NA,0,NA,NA,NA,"Aphis gossypii","","","","44","","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.","10.1007/s10340-005-0082-16","Cera Mai","csm417@ic.ac.uk","","alp",4.1,"Days","Aphis gossypii"
"66",17758,"MTD2084","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",20.7,"day / 1 individual",0.79,0.79,"",1788480,"second / individual",68256,68256,"SE",69,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",10,"direct","celsius",NA,NA,"","",NA,"",NA,NA,20.7,"day",1788480,"second",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",10,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",10,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",20.7,"Days","Aphis gossypii - Instar I to Instar IV"
"67",17759,"MTD2084","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",11.09,"day / 1 individual",0.61,0.61,"",958176,"second / individual",52704,52704,"SE",69,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",15,"direct","celsius",NA,NA,"","",NA,"",NA,NA,11.09,"day",958176,"second",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",15,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",15,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",11.09,"Days","Aphis gossypii - Instar I to Instar IV"
"68",17760,"MTD2084","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",7.44,"day / 1 individual",0.3,0.3,"",642816,"second / individual",25920,25920,"SE",69,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",20,"direct","celsius",NA,NA,"","",NA,"",NA,NA,7.44,"day",642816,"second",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",7.44,"Days","Aphis gossypii - Instar I to Instar IV"
"69",17761,"MTD2084","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",5.6,"day / 1 individual",0.37,0.37,"",483840,"second / individual",31968,31968,"SE",69,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",25,"direct","celsius",NA,NA,"","",NA,"",NA,NA,5.6,"day",483840,"second",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",5.6,"Days","Aphis gossypii - Instar I to Instar IV"
"70",17762,"MTD2084","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",3.81,"day / 1 individual",0.11,0.11,"",329184,"second / individual",9504,9504,"SE",69,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",30,"direct","celsius",NA,NA,"","",NA,"",NA,NA,3.81,"day",329184,"second",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",3.81,"Days","Aphis gossypii - Instar I to Instar IV"
"81",17778,"MTD2088","Generation Time","Average interval between the birth of an individual and the birth of its offspring","Generation Time","Average interval between the birth of an individual and the birth of its offspring",26.14,"day / 1 individual",0.11,0.11,"",2258496,"second / individual",9504,9504,"SE",15,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",10,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","adult",10,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",10,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","mortality rate","life history","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",26.14,"Days","Aphis gossypii - Generation Time, Time between birth and its first offspring"
"82",17779,"MTD2088","Generation Time","Average interval between the birth of an individual and the birth of its offspring","Generation Time","Average interval between the birth of an individual and the birth of its offspring",17.43,"day / 1 individual",0.04,0.04,"",1505952,"second / individual",3456,3456,"SE",15,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",15,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","adult",15,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",15,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","mortality rate","life history","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",17.43,"Days","Aphis gossypii - Generation Time, Time between birth and its first offspring"
"83",17780,"MTD2088","Generation Time","Average interval between the birth of an individual and the birth of its offspring","Generation Time","Average interval between the birth of an individual and the birth of its offspring",11.02,"day / 1 individual",0.02,0.02,"",952128,"second / individual",1728,1728,"SE",15,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",20,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","adult",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","mortality rate","life history","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",11.02,"Days","Aphis gossypii - Generation Time, Time between birth and its first offspring"
"84",17781,"MTD2088","Generation Time","Average interval between the birth of an individual and the birth of its offspring","Generation Time","Average interval between the birth of an individual and the birth of its offspring",9.66,"day / 1 individual",0.02,0.02,"",834624,"second / individual",1728,1728,"SE",15,"terrestrial","lab",0.0019634954,"square metre",0.0019634954,"square metre",25,"direct","celsius",NA,NA,"","",NA,"",NA,NA,NA,"not stated",NA,"",NA,3,"day",259200,"second","Tehran, Iran",NA,NA,"",0,NA,35.696,51.423,"Aphis gossypii","cotton aphid","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Aphis","gossypii","adult",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",25,"",43200,"entire life","second",NA,NA,NA,NA,NA,NA,NA,NA,"","",1.2367221846004e-07,"kilogram",NA,"not stated","",NA,"",1.2367221846004e-07,"kilogram (wet body mass)","Cucumis sativus","cucumber","Plantae","Magnoliophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","sativus","",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred (at acclimation temperature)",NA,"",NA,"entire life (seedling at four to five leaf stage)","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","mortality rate","life history","life history","Table 2","Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.","http://dx.doi.org/10.1007/s10340-006-0132-y","Biotraits","null@null.invalid","","alp",9.66,"Days","Aphis gossypii - Generation Time, Time between birth and its first offspring"
